time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
0.06,-1.25130597961e-07,2.73998033925e-07,10.0039346276,0.000253516942579,0.0001307288462,0.0,-1.14835826514e-05,2.38365420097e-05,0.131147443829,0.0115622499601,0.00621487614048,0.0,445.6774465745176,446.1849863769619,446.9433119890587,447.8844298665493
0.12000000000000001,-5.69592314279e-06,1.11308040299e-05,10.0191135565,0.000719575013433,0.000328145516995,0.0,-0.000210288858742,0.000411197507194,0.374768199586,-0.00117354259854,-0.00331641171758,0.0,480.24043968139046,479.5170080754586,481.3047529900587,480.33996291233456
0.18,-2.40121482965e-05,4.88041854273e-05,10.0424598362,0.000428038517374,0.000442281506282,0.0,-0.000397866412684,0.000829182886569,0.403431191049,-0.0134952854805,0.010702485117,0.0,412.7229142120163,413.95814807061424,414.8087369866309,413.72553016942504
0.23999999999999996,-5.89130089146e-05,0.000104376979627,10.0687891641,6.28311302669,0.000791726897046,0.0,-0.000816278799233,0.00096081944395,0.47418584776,0.000372166488402,-0.00635899379908,0.0,428.8366844552768,427.3851372130313,426.7069933141507,427.88909411994416
0.3,-0.000124162981652,0.000160654224822,10.1019274931,6.28267509999,6.28313174723,0.0,-0.00130006386634,0.000901031573038,0.630351498118,-0.0306718652553,-0.0377642762282,0.0,456.152280933577,453.63783025728384,455.60667334497987,453.1182710460535
0.36000000000000004,-0.000192821175757,0.00019804017725,10.1420478858,6.28113145353,6.28097719791,0.0,-0.000771001554872,0.000179937768807,0.706949873565,-0.0173244775727,-0.032436294936,0.0,429.5880305437742,430.0388830602496,429.29295511961044,430.4236861558158
0.4200000000000001,-0.000188380510381,0.000165296198149,10.186701338,6.28093039279,6.27939699877,0.0,0.00108996828883,-0.00132336628122,0.781449540509,0.0155760749173,-0.0163069570434,0.0,428.3473094325158,429.7163531564466,428.09401531123876,430.88409062665966
0.48000000000000015,-3.74331978525e-05,4.10235643564e-05,10.2375075151,6.28192315297,6.27852699097,0.0,0.00403944432677,-0.00271612962104,0.911994012823,0.0184184308276,-0.0111115408437,0.0,447.36987851523077,447.792761773033,446.55963795140127,446.7913160130078
0.5400000000000001,0.000301577425395,-0.000143385366309,10.2947618768,6.28285074427,6.27768105932,0.0,0.00733518369407,-0.0033286605893,0.996414263137,0.00876669054025,-0.0208662007969,0.0,432.2348346538277,431.4121708635904,434.1555198984437,433.3449709003387
0.6000000000000002,0.00086551514881,-0.000348326250054,10.3584975723,6.28314802176,6.27655802703,0.0,0.0115883873675,-0.00345730359621,1.12798727521,-0.0040358269606,-0.0147329884144,0.0,447.5910702334085,448.08992890817626,448.31987465817673,447.27849384569015
0.6600000000000003,0.00170620597076,-0.000557588503923,10.4299140697,6.28259237638,6.27548906423,0.0,0.0165359951672,-0.00355719587241,1.25243355049,-0.0225747208812,-0.0248315405213,0.0,446.6944428954794,445.87032083480915,446.2226491687809,444.7069432464904
0.7200000000000003,0.00286114845041,-0.000788224787079,10.5078106176,6.28125611256,6.27384011895,0.0,0.0221187590659,-0.00426613249536,1.34401308112,-0.0216706254084,-0.0333943013714,0.0,436.4718824074534,435.75652888998576,435.45069995278544,435.52628118975235
0.7800000000000004,0.004386196539,-0.0010885152267,10.5912280589,6.27997992209,6.2723491242,0.0,0.0288873865665,-0.00587324271545,1.43645433448,-0.020480160976,-0.0116891415595,0.0,435.0266227884851,436.83994806209597,436.63550371202393,436.7347905031801
0.8400000000000004,0.00637507443263,-0.00152114548659,10.6831018599,6.27849215834,6.27194819527,0.0,0.0374675211198,-0.00870129207878,1.62575452176,-0.0352426789678,0.00181290964182,0.0,465.7005078935238,466.7554344010512,467.1272851674322,465.9746877761159
0.9000000000000005,0.00887887682286,-0.00215985230082,10.785916246,6.27604341046,6.2729413255,0.0,0.0459161262026,-0.0128419709465,1.80113133328,-0.055301167079,0.0361848900397,0.0,461.8020504159592,464.5051327600574,463.1480981557419,461.5670183931954
0.9600000000000005,0.011876286905,-0.00312235365083,10.9010709617,6.2723943509,6.27578968959,0.0,0.0536794816471,-0.0196596813531,2.03696908565,-0.0751168109445,0.0637231627586,0.0,480.4710396428174,482.55525154210267,481.48741881798827,479.98357247693554
1.0200000000000005,0.0151970733676,-0.00447613214826,11.0206345732,6.26819540841,6.27993267804,0.0,0.0567176462916,-0.0257896309773,1.94863806118,-0.0613076386133,0.0779995999159,0.0,375.85243352451766,377.237969494622,376.469776648167,377.7987451300331
1.0800000000000005,0.0186510086405,-0.00635796308034,11.1412341177,6.26448485279,0.0013430919923,0.0,0.0579241196282,-0.0373237912015,2.07112756178,-0.0629340501412,0.073629420559,0.0,448.4838093597991,448.13331582990475,447.1042576394507,446.969013639689
1.1400000000000006,0.0220862143373,-0.00895786051556,11.2664211058,6.26065804968,0.0056237456815,0.0,0.0561832524905,-0.0496869757228,2.10170820588,-0.0655272647775,0.0663328314106,0.0,418.9335938507986,418.3029357771816,418.7397833927811,418.51089788457006
1.2000000000000006,0.0252958214453,-0.0125288286481,11.4002187917,6.25664353035,0.0094642183216,0.0,0.0503169380186,-0.0698304309176,2.35770769589,-0.0698238502331,0.0588998954086,0.0,488.05154899354966,487.49907773838487,488.39993721039474,488.0764830840983
1.2600000000000007,0.0281157314982,-0.0172550875743,11.5436581952,6.25254608228,0.0131488558706,0.0,0.0433310206923,-0.0881091084925,2.42345300833,-0.0653900571712,0.0660087901738,0.0,430.35347333931685,430.9575779053746,432.01470124019534,432.3847118699736
